mean,std,var,min,max,median,ptp,skewness,kurtosis,q25,q75,rms,mav,line_length,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,total_power,dominant_freq,spectral_entropy,psd_std,psd_mean,psd_median,psd_q10,psd_q90,peak_ratio,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_rolloff,mean_abs_diff,std_diff,max_diff,hjorth_mobility,hjorth_complexity,autocorr,slope_changes,trend,crest_factor,approx_entropy,sample_entropy,hurst_exponent,dfa_alpha,lz_complexity,label,subject_id,class
-3.4694469519536136e-17,0.9999999457276776,0.9999998914553584,-3.238599007133421,2.979738470699594,-0.0622408573746436,6.218337477833016,-0.0877550555305942,-0.074604417358981,-0.6706066228107267,0.6580971930177948,0.9999999457276776,0.798527300983356,350.46887426675005,148.0,14.962391042557549,22.760251065326333,32.052611827645855,90.60541930341854,44.06905483057916,255.9965972530584,13.0,6.068039108173483,2.768244916173588,0.9999867080197592,0.2753599805131815,0.0317622914037317,2.0358043772020773,0.1029178152591644,41.0,0.1015625,0.6858490690151664,0.8681943695325048,2.981276675051138,0.8681944166080223,1.7858150185458626,0.9999998914553582,283.0,-0.2278134920134943,4.055714817439101,0.6068039108173484,0.6674843018990831,0.2929476660029384,0.2636528994026446,0.2890625,0.0,0.0,1,1,Parkinson
1.908195823574488e-17,0.9999999305401146,0.999999861080234,-2.835174089527813,3.0214531670374827,0.1265030419312839,5.856627256565296,-0.1254852284663013,0.1192880463316958,-0.6868621044707757,0.6277169255795076,0.9999999305401146,0.7921931431894504,217.2310832379941,78.0,26.616837385150987,39.55790029658793,110.0760532947632,50.8246249057144,10.21423876412725,255.9424227341989,8.0,5.136430700354448,3.510671458734234,0.9997750888054646,0.105159714399339,0.0082546009136542,1.188028238754505,0.1170825069026545,29.0,0.0625,0.4251097519334523,0.5383891063851954,1.8492359527768956,0.5383891437547242,2.683038203183058,0.9999998610802344,281.0,-0.007504088882899,3.814035999467756,0.5136430700354448,0.5650073770389893,0.2833411308338215,0.2550070177504394,0.17578125,0.0,0.0,0,14,Control
-3.122502256758253e-17,0.9999999464596656,0.9999998929193342,-3.441972423365193,2.9177956867205537,0.0040806874739591,6.359768110085747,-0.1690649951311806,0.0544361974247107,-0.6418475535947203,0.6713697917488117,0.9999999464596656,0.7926312444361825,373.1823511414021,153.0,13.393154053424322,23.535058199513458,23.40314434533244,100.54785380555056,34.58345166499844,255.5194283766201,13.0,6.045618180978126,3.0244282929184494,0.9981227670961724,0.2888960301621672,0.0415631500236044,1.5949999285030168,0.1408268426384318,36.0,0.1015625,0.7302981431338593,0.918150659519652,2.782363160091691,0.9181507086318405,1.7420226978591211,0.9999998929193344,297.0,-0.1026227591986956,4.342463720792767,0.6045618180978126,0.6650179999075939,0.2965526933343264,0.2668974240008938,0.302734375,0.0,0.0,1,2,Parkinson
0.0,0.9999999377270136,0.9999998754540312,-2.853201140184565,3.040305743446844,-0.0035945692198579,5.893506883631408,0.0184153056526415,-0.1679831086374741,-0.704079128710984,0.7178192742056966,0.9999999377270136,0.8072222737853597,240.0186138175892,100.0,17.22472458673203,16.18003170675271,105.49370309583092,77.5847880126162,20.26650107603847,255.88787256373237,8.0,4.903923598512216,4.411648971337664,0.9995620022020796,0.0965134918705603,0.0179750919293848,1.4386364923486803,0.1822858644897556,28.0,0.0625,0.4697037452399005,0.5813857786142674,1.6215981864136706,0.5813858147898291,2.510352112736264,0.999999875454031,259.0,0.15562587596264,3.766379895357821,0.4903923598512216,0.5394315958363437,0.2843473825874413,0.2559126443286972,0.19140625,0.0,0.0,0,16,Control
-6.938893903907228e-18,0.999999944187153,0.9999998883743092,-2.806518479153302,2.660718903657993,0.0046145559732979,5.467237382811296,-0.0062480787690064,-0.306969480423013,-0.7265485700298997,0.6919292607843512,0.999999944187153,0.8094787969405786,365.6763503426368,144.0,24.767808208632964,32.140762365172215,25.518965793601215,67.72924468381035,48.916037177468574,255.64934147286425,30.0,6.10626418068709,2.7385247359277782,0.998630240128376,0.2820252787490166,0.0377177675197794,1.4652399804484553,0.1172079899837136,36.0,0.234375,0.7156092961695435,0.9010325961763604,3.54509957233728,0.9010326464205058,1.7466677233034973,0.9999998883743092,299.0,0.1198095123266181,3.467068550051983,0.610626418068709,0.6716890598755799,0.2723124553188277,0.2450812097869449,0.28125,0.0,0.0,1,4,Parkinson
0.0,0.9999999388525386,0.9999998777050808,-2.777600317199758,2.6916192550639737,0.0127821110219897,5.469219572263732,-0.1060930180953665,-0.1393082970212589,-0.6438528211658989,0.6725063347004494,0.9999999388525386,0.7924632286559785,229.02620069872108,102.0,19.806493237028977,27.37016334428324,95.1761243723389,79.50965981749593,16.25713742208444,255.9945794645138,13.0,4.825853270434513,4.379459924672852,0.999978826033257,0.0860188745826524,0.0104224244215712,1.650982478821474,0.2132479046659283,28.0,0.1015625,0.4481921735787105,0.5511413479573,1.6969986595402395,0.5511413816306393,2.607216711777601,0.9999998777050808,259.0,-0.2743340743192564,3.5050210740504384,0.4825853270434513,0.5308438597477965,0.2723705634534599,0.2451335071081139,0.19921875,0.0,0.0,0,11,Control
1.0408340855860844e-17,0.9999999457818396,0.999999891563682,-2.867787273670867,2.8995584000241394,0.0249254802041907,5.767345673695006,-0.061763927613996,-0.1825605163370109,-0.6541490093905825,0.6778974638820028,0.9999999457818396,0.7992175106679147,379.9628123051842,154.0,14.829515520483811,12.270052596252013,47.41443519097654,73.35452639108928,52.0784744969781,255.947079472634,30.0,5.975200693330111,3.0533902431796784,0.9997932791899764,0.2856768868773097,0.0354771823604409,1.427424018348817,0.1230045960024109,43.0,0.234375,0.7435671473682665,0.9021936274026232,2.663904691460213,0.9021936762727952,1.7221703976836338,0.999999891563682,293.0,-0.1157594071331018,3.62799658535778,0.597520069333011,0.6572720762663122,0.280878619216549,0.2527907572948941,0.296875,0.0,0.0,1,4,Parkinson
-2.0816681711721685e-17,0.9999999363627022,0.9999998727254084,-3.3461039311679097,2.432894773441093,0.0669243833104988,5.778998704609004,-0.2214514128372479,0.1023935815447862,-0.6587483053719264,0.7030436969728957,0.9999999363627022,0.799764170354522,223.2595494399716,82.0,14.20325233505663,31.03490891437259,135.86453728996423,37.91135765185939,19.275099565169548,255.9538440716476,8.0,4.908732288433336,4.201757537530801,0.9998197034048734,0.0898752027371389,0.0112075651124262,1.6197859525216094,0.187325398978486,30.0,0.0625,0.4369071417611969,0.5402123557458868,1.864968415532527,0.5402123900965329,2.6218458328005547,0.9999998727254084,269.0,0.0692507852273276,4.183863262174213,0.4908732288433335,0.5399605517276669,0.2812021820212563,0.2530819638191307,0.16796875,0.0,0.0,0,13,Control
3.469446951953614e-18,0.9999999429725426,0.9999998859450884,-3.073495259642425,2.994142044114256,0.0257830650058418,6.0676373037566815,-0.0946372605877527,0.1107471200222529,-0.6620029832229695,0.6416250154210282,0.9999999429725426,0.7912249537917928,391.4151063115666,154.0,16.694994938683973,15.99951103772362,25.263332338142256,82.54691501891368,56.17334859585011,255.03881132450624,30.0,6.176922506289932,2.804750427358912,0.9962453567363524,0.3173968911215303,0.0570542762325285,1.6416647255615415,0.1238971000190551,49.0,0.234375,0.765978681627332,0.9423965157346316,2.6632351897860507,0.942396569429992,1.6711901676265954,0.9999998859450884,304.0,-0.0501527828419491,3.884477157254514,0.6176922506289932,0.6794614756918925,0.2890149924920833,0.260113493242875,0.30078125,0.0,0.0,1,8,Parkinson
-3.122502256758253e-17,0.9999999455616234,0.9999998911232498,-2.6587678330312774,3.629395075614169,-0.0119030715986544,6.288162908645447,-0.0137196273750717,0.1494644398348059,-0.6561666464799008,0.6300252620600957,0.9999999455616234,0.794641051891005,359.2206856522639,146.0,20.361903902671507,18.13171746847854,21.926588696236863,111.34190267435172,32.796259257897454,255.8900886647276,13.0,5.8686018377245865,3.386279092037908,0.9995706588465922,0.2862477818238551,0.0439385703085225,1.579249586320889,0.1730046659509357,33.0,0.1015625,0.7029759014721407,0.8775030678825806,2.72217063586076,0.8775031156085504,1.8243472985660676,0.9999998911232498,295.0,-0.1247023918099727,4.567339009884494,0.5868601837724586,0.6455462021497045,0.2947376302946879,0.2652638672652191,0.28515625,0.0,0.0,1,5,Parkinson
