mean,std,var,min,max,median,ptp,skewness,kurtosis,q25,q75,rms,mav,line_length,zero_crossings,delta_power,theta_power,alpha_power,beta_power,gamma_power,total_power,dominant_freq,spectral_entropy,psd_std,psd_mean,psd_median,psd_q10,psd_q90,peak_ratio,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_rolloff,mean_abs_diff,std_diff,max_diff,hjorth_mobility,hjorth_complexity,autocorr,slope_changes,trend,crest_factor,approx_entropy,sample_entropy,hurst_exponent,dfa_alpha,lz_complexity,label,subject_id,class
-2.0816681711721685e-17,0.9999999431606444,0.999999886321292,-2.25588300819208,3.2172240932693805,-0.0489936304556287,5.47310710146146,0.3275795760137521,-0.2900011488189062,-0.7480815544565604,0.6202095029132786,0.9999999431606444,0.8094042857733421,328.1803937415011,136.0,25.115291143311328,72.8760337721577,37.8522712277179,51.19585649804646,19.05756924674256,255.88911310123504,4.0,5.778360039792413,3.4200315717091474,0.9995668480516994,0.2790269372610376,0.0351114389099848,1.3529991691805954,0.1581406814027987,30.0,0.03125,0.6422316902964796,0.8072012431442555,2.531539408341205,0.8072012889846965,2.0293948203355217,0.999999886321292,312.0,-0.1485853535444156,3.9748048650348022,0.5778360039792413,0.6356196043771655,0.2724844633679488,0.2452360170311539,0.265625,0.0,0.0,1,0,Depression
2.775557561562892e-17,0.9999999301331944,0.9999998602663936,-2.759817599685256,2.789850546737509,-0.0773637437575911,5.549668146422765,0.100621287156457,-0.0648245224609369,-0.6172958241634383,0.7035539207984061,0.9999999301331944,0.7945145617094047,231.21095378921777,98.0,26.2660963255059,43.22693215577716,107.02613583468896,42.11791918824366,15.77687807658276,255.6059621759132,10.5,5.185499777354869,3.51664206945257,0.9984607897496608,0.1047820600865203,0.0175680608593291,1.551431390713088,0.1255551753361738,31.0,0.08203125,0.4524676199397608,0.5688959412697675,1.963508797883967,0.5688959809882677,2.5820111338194405,0.9999998602663936,269.0,-0.3886350635102695,3.511390074945868,0.5185499777354869,0.5704049755090357,0.2747112895378155,0.247240160584034,0.1953125,0.0,0.0,0,8,Control
0.0,0.999999938445326,0.9999998768906556,-2.8134209720637604,2.6107400938085616,-0.0367021332783782,5.4241610658723225,0.1563737168799198,-0.3233948546354357,-0.6910248119780054,0.6211201111570954,0.999999938445326,0.800523892767316,211.63796197683544,86.0,22.428890867077754,31.432547134577824,107.5184685561832,68.31558917603596,7.826101021809585,255.93510292254052,8.0,4.893520910854423,4.265141318028983,0.999746495791174,0.0887138586597297,0.0117061625157057,1.3078018297226168,0.1763216436549884,27.0,0.0625,0.4141643091523198,0.5278280544784836,2.081159656757382,0.527828086942378,2.727427357376469,0.9999998768906556,273.0,0.3725351148519775,3.514474704791947,0.4893520910854423,0.5382873001939865,0.2710444563754376,0.2439400107378938,0.16015625,0.0,0.0,0,7,Control
2.775557561562892e-17,0.9999999456242432,0.9999998912484896,-2.5369865771041336,3.181611719149391,-0.0822262727344669,5.718598296253525,0.2213234795059922,-0.168928105974051,-0.6852366479372699,0.6598261046874312,0.9999999456242432,0.8024768105855029,333.60309913687684,144.0,28.424915543346454,60.34585129953278,69.68441564214939,33.172995550468535,12.370895970538069,255.8178886508275,8.0,5.786378777460396,3.1914627946318217,0.999288627542295,0.2889760982769097,0.0270064856748641,1.2804307934134809,0.121866027108335,33.0,0.0625,0.6528436382326357,0.801025752928466,2.416741239669489,0.8010257964447985,2.083898684807952,0.9999998912484896,321.0,0.3276502167241958,3.964739761678036,0.5786378777460396,0.6365016655206436,0.2795179605651691,0.2515661645086522,0.28515625,0.0,0.0,1,1,Depression
1.3877787807814457e-17,0.9999999456114268,0.9999998912228568,-3.849810074634021,2.920210076783674,0.0313125900647294,6.770020151417695,-0.1284850195245395,0.3303080513218366,-0.6691120762892523,0.660933158678388,0.9999999456114268,0.783782737808755,336.6566504480067,145.0,27.523328237068547,50.36856180325703,77.89400456180341,27.370451875457007,17.63406667618949,255.5049665726203,8.0,5.892189400102904,3.25892189593933,0.998066275674298,0.2579629897824268,0.0469686583900523,1.783259153073291,0.1622834834050888,40.0,0.0625,0.6588192768062754,0.8326988505594258,3.0685312349430607,0.8326988958070956,2.013120884267229,0.9999998912228568,327.0,-0.2779052230213455,4.911833201259149,0.5892189400102904,0.6481408340113194,0.3065733562674204,0.2759160206406783,0.271484375,0.0,0.0,1,3,Depression
2.775557561562892e-17,0.99999994318217,0.9999998863643432,-3.348803317655776,3.1721263450645725,-0.0089524226197416,6.520929662720349,-0.119887234823351,0.2304404410766398,-0.597067177955634,0.6669672028405463,0.99999994318217,0.7830051389765205,332.95738226176445,176.0,28.068124795633523,59.51774750537388,63.76257934151893,34.825191243842035,16.645119558605018,255.99576775996445,8.0,5.878428704353014,3.2251171411202395,0.9999834678123612,0.2725575328430324,0.0357828443570533,1.3298922073248085,0.1395182347131984,36.0,0.0625,0.6515800044261535,0.8261539099503346,3.17022900693919,0.8261539568493019,2.020054273970424,0.9999998863643432,312.0,-0.3157858971944828,4.276859947056501,0.5878428704353014,0.6466271574788315,0.3005641933529324,0.2705077740176391,0.33984375,0.0,0.0,1,1,Depression
-6.938893903907228e-18,0.9999999403895083,0.9999998807790204,-2.611018837527346,2.7982605782950305,-0.0624085268125274,5.409279415822377,0.2231602211513082,-0.2260174192597221,-0.696673842181682,0.6231334096457917,0.9999999403895083,0.7998176151968446,218.5564181703344,82.0,16.360858428995094,25.61001035933066,113.72957234547098,70.19083820304523,13.400470272548777,255.9962100696625,13.0,4.650811636531652,4.586912894666836,0.9999851955846192,0.0818735783337754,0.0137222936843867,1.1499533211176596,0.1812399834055293,26.0,0.1015625,0.4277033623685604,0.5354655643226371,1.6396990159989877,0.5354655962152313,2.673631259965056,0.9999998807790204,259.0,-0.1470516812825355,3.4986233420934134,0.4650811636531652,0.5115892800184818,0.2706040563943461,0.2435436507549115,0.15234375,0.0,0.0,0,9,Control
3.4694469519536136e-17,0.9999999421510136,0.9999998843020308,-2.7908960174700463,2.727900686693822,0.0046606535366217,5.518796704163869,-0.0949853745327417,-0.3465448849778592,-0.7196345210757492,0.7674086478588653,0.9999999421510136,0.8049789150182098,347.0660691152961,142.0,40.59611779006146,77.40993984759382,45.671770495611774,18.72971892053569,15.472428414839476,255.6300375164668,4.0,5.956696739199819,2.9405718699739145,0.9985548340486984,0.2835550298929623,0.0430870798941787,1.284211355123047,0.1195933902958374,33.0,0.03125,0.679189959129738,0.8517049143177067,2.954776936127179,0.8517049635453902,1.987466790959201,0.9999998843020308,333.0,0.1856151998009031,3.467042384657004,0.5956696739199819,0.65523664131198,0.2738170916984211,0.246435382528579,0.27734375,0.0,0.0,1,4,Depression
6.938893903907228e-18,0.9999999366704624,0.9999998733409288,-2.575696037495803,2.9224041553421785,-0.0146719980701693,5.498100192837981,0.0644812399704667,-0.4588310692832271,-0.7199130953954943,0.6495204856565624,0.9999999366704624,0.8108937725660692,237.5086933140979,94.0,16.777044472166136,24.36224266784905,95.06408232073316,73.8147792121113,26.70121604153968,255.81257803258035,13.0,4.958089748592255,4.033750482254434,0.999267882939767,0.0842871263151739,0.0111667741135409,1.35721194829376,0.1719483782434152,29.0,0.1015625,0.4647919634326769,0.5797125779118125,2.0138575417121443,0.5797126145957587,2.414096409465417,0.9999998733409288,236.0,-0.0572643992085742,3.603929705532024,0.4958089748592255,0.545389872345148,0.2732148098660569,0.2458933288794512,0.18359375,0.0,0.0,0,7,Control
1.3877787807814457e-17,0.9999999381585593,0.9999998763171222,-3.097371661258899,2.7392911143859604,0.0071369887300787,5.836662775644859,-0.1596328514716907,-0.037583314932196,-0.6833717538288993,0.7503312613031399,0.9999999381585593,0.8055556594107327,214.81938728843815,84.0,18.536337220816574,32.14266345853229,98.34398365758923,78.02839932599801,12.374413925364935,255.7642599235872,13.0,4.848953536188271,4.393310981213167,0.9990791403265126,0.0845159750045027,0.0163859240319633,1.3308213714277983,0.1995512323682404,30.0,0.1015625,0.420390190388333,0.5364838221170523,1.836043919390721,0.5364838552671627,2.702312135506843,0.9999998763171224,261.0,-0.281696225357491,3.845012600544744,0.4848953536188271,0.5333848889807098,0.2827937561374233,0.2545143805236809,0.1640625,0.0,0.0,0,6,Control
